5.0	1.0	1.0000	0.0000	0.0000	0.8802	6
10.0	1.0	1.0000	0.0000	0.0000	0.8802	6
12.0	1.0	1.0000	0.0000	0.0000	0.8802	6
15.0	1.0	1.0000	0.0000	0.0000	0.8802	6
20.0	1.0	1.0000	0.0000	0.0000	0.8802	6
0.0	2.0	0.9600	0.0000	0.0400	0.8802	6
0.5	2.0	0.9600	0.0000	0.0400	0.8802	6
1.0	2.0	0.9600	0.0000	0.0400	0.8802	6
2.0	2.0	0.9600	0.0000	0.0400	0.8802	6
3.0	2.0	0.9600	0.0000	0.0400	0.8802	6
5.0	2.0	0.9600	0.0000	0.0400	0.8802	6
10.0	2.0	0.9600	0.0000	0.0400	0.8802	6
12.0	2.0	0.9600	0.0000	0.0400	0.8802	6
15.0	2.0	0.9600	0.0000	0.0400	0.8802	6
20.0	2.0	0.9600	0.0000	0.0400	0.8802	6
0.0	3.0	0.8100	0.0800	0.1900	0.8802	6
0.5	3.0	0.8100	0.0800	0.1900	0.8802	6
1.0	3.0	0.8100	0.0800	0.1900	0.8802	6
2.0	3.0	0.8100	0.0800	0.1900	0.8802	6
3.0	3.0	0.8100	0.0800	0.1900	0.8802	6
5.0	3.0	0.8100	0.0800	0.1900	0.8802	6
10.0	3.0	0.8100	0.0800	0.1900	0.8802	6
12.0	3.0	0.8100	0.0800	0.1900	0.8802	6
15.0	3.0	0.8100	0.0800	0.1900	0.8802	6
20.0	3.0	0.8100	0.0800	0.1900	0.8802	6
0.0	5.0	0.7500	0.0400	0.2500	0.8802	6
0.5	5.0	0.7500	0.0400	0.2500	0.8802	6
1.0	5.0	0.7500	0.0400	0.2500	0.8802	6
2.0	5.0	0.7500	0.0400	0.2500	0.8802	6
3.0	5.0	0.7500	0.0400	0.2500	0.8802	6
5.0	5.0	0.7500	0.0400	0.2500	0.8802	6
10.0	5.0	0.7500	0.0400	0.2500	0.8802	6
12.0	5.0	0.7500	0.0400	0.2500	0.8802	6
15.0	5.0	0.7500	0.0400	0.2500	0.8802	6
20.0	5.0	0.7500	0.0400	0.2500	0.8802	6
0.0	7.0	0.6500	0.1200	0.3500	0.8802	6
0.5	7.0	0.6500	0.1200	0.3500	0.8802	6
1.0	7.0	0.6500	0.1200	0.3500	0.8802	6
2.0	7.0	0.6500	0.1200	0.3500	0.8802	6
3.0	7.0	0.6500	0.1200	0.3500	0.8802	6
5.0	7.0	0.6500	0.1200	0.3500	0.8802	6
10.0	7.0	0.6500	0.1200	0.3500	0.8802	6
